sequential
dense: Dense_1 [ 1, ][ 1, ] relu
dense: Dense_2 [ 1, ][ 2, ] relu
dense: Dense_3 [ 2, ][ 1, ] linear
Epoch: 232, batch index: 4 Loss: [	0.508441	]

Epoch: 233, batch index: 192 Loss: [	0.615187	]

Epoch: 234, batch index: 52 Loss: [	0.637858	]

Epoch: 235, batch index: 168 Loss: [	0.591663	]

Epoch: 236, batch index: 5 Loss: [	0.299781	]

Epoch: 237, batch index: 151 Loss: [	0.426741	]

Epoch: 238, batch index: 81 Loss: [	0.296790	]

Epoch: 239, batch index: 159 Loss: [	0.559189	]

Epoch: 240, batch index: 17 Loss: [	0.575296	]

Epoch: 241, batch index: 195 Loss: [	0.606848	]

Epoch: 242, batch index: 213 Loss: [	0.634075	]

Epoch: 243, batch index: 196 Loss: [	0.274433	]

Epoch: 244, batch index: 194 Loss: [	0.688460	]

Epoch: 245, batch index: 22 Loss: [	0.394624	]

Epoch: 246, batch index: 38 Loss: [	0.581000	]

Epoch: 247, batch index: 128 Loss: [	0.790470	]

Epoch: 248, batch index: 67 Loss: [	0.489969	]

Epoch: 249, batch index: 52 Loss: [	0.579752	]

Epoch: 250, batch index: 61 Loss: [	0.336631	]

Epoch: 251, batch index: 415 Loss: [	0.637726	]

Epoch: 252, batch index: 444 Loss: [	0.575633	]

Epoch: 253, batch index: 438 Loss: [	0.339345	]

Epoch: 254, batch index: 359 Loss: [	0.776399	]

Epoch: 255, batch index: 493 Loss: [	0.271604	]

Epoch: 256, batch index: 307 Loss: [	0.265742	]

Epoch: 257, batch index: 335 Loss: [	0.462844	]

Epoch: 258, batch index: 297 Loss: [	0.464504	]

Epoch: 259, batch index: 281 Loss: [	0.328345	]

Epoch: 260, batch index: 403 Loss: [	0.779432	]

Epoch: 261, batch index: 260 Loss: [	0.287148	]

Epoch: 262, batch index: 286 Loss: [	0.388112	]

Epoch: 263, batch index: 361 Loss: [	0.616348	]

Epoch: 264, batch index: 259 Loss: [	0.296174	]

Epoch: 265, batch index: 428 Loss: [	0.332209	]

Epoch: 266, batch index: 292 Loss: [	0.341786	]

Epoch: 267, batch index: 469 Loss: [	0.187615	]

Epoch: 268, batch index: 455 Loss: [	0.505488	]

Epoch: 269, batch index: 380 Loss: [	0.317071	]

Epoch: 270, batch index: 358 Loss: [	0.597954	]

Epoch: 271, batch index: 383 Loss: [	0.406896	]

Epoch: 272, batch index: 394 Loss: [	0.583583	]

Epoch: 273, batch index: 376 Loss: [	0.600718	]

Epoch: 274, batch index: 297 Loss: [	0.422630	]

Epoch: 275, batch index: 399 Loss: [	0.248459	]

Epoch: 276, batch index: 395 Loss: [	0.396854	]

Epoch: 277, batch index: 426 Loss: [	0.399094	]

Epoch: 278, batch index: 424 Loss: [	0.476596	]

Epoch: 279, batch index: 410 Loss: [	0.430028	]

Epoch: 280, batch index: 434 Loss: [	0.258765	]

Epoch: 281, batch index: 485 Loss: [	0.678423	]

Epoch: 282, batch index: 384 Loss: [	0.250608	]

Epoch: 283, batch index: 467 Loss: [	0.147590	]

Epoch: 284, batch index: 363 Loss: [	0.273069	]

Epoch: 285, batch index: 354 Loss: [	0.187942	]

Epoch: 286, batch index: 383 Loss: [	0.362197	]

Epoch: 287, batch index: 470 Loss: [	0.141466	]

Epoch: 288, batch index: 345 Loss: [	0.359745	]

Epoch: 289, batch index: 375 Loss: [	0.493232	]

Epoch: 290, batch index: 373 Loss: [	0.651662	]

Epoch: 291, batch index: 407 Loss: [	0.422990	]

Epoch: 292, batch index: 482 Loss: [	0.292086	]

Epoch: 293, batch index: 443 Loss: [	0.281795	]

Epoch: 294, batch index: 360 Loss: [	0.517172	]

Epoch: 295, batch index: 371 Loss: [	0.503234	]

Epoch: 296, batch index: 309 Loss: [	0.270638	]

Epoch: 297, batch index: 466 Loss: [	0.252953	]

Epoch: 298, batch index: 488 Loss: [	0.359621	]

Epoch: 299, batch index: 402 Loss: [	0.513019	]

Epoch: 300, batch index: 313 Loss: [	0.185313	]

Epoch: 301, batch index: 477 Loss: [	0.345091	]

Epoch: 302, batch index: 250 Loss: [	0.037042	]

Epoch: 303, batch index: 378 Loss: [	0.264951	]

Epoch: 304, batch index: 274 Loss: [	0.535912	]

Epoch: 305, batch index: 435 Loss: [	0.194398	]

Epoch: 306, batch index: 290 Loss: [	0.302487	]

Epoch: 307, batch index: 347 Loss: [	0.429927	]

Epoch: 308, batch index: 336 Loss: [	0.410656	]

Epoch: 309, batch index: 496 Loss: [	0.193300	]

Epoch: 310, batch index: 436 Loss: [	0.188158	]

Epoch: 311, batch index: 335 Loss: [	0.370309	]

Epoch: 312, batch index: 450 Loss: [	0.168584	]

Epoch: 313, batch index: 468 Loss: [	0.150022	]

Epoch: 314, batch index: 310 Loss: [	0.328775	]

Epoch: 315, batch index: 321 Loss: [	0.502104	]

Epoch: 316, batch index: 380 Loss: [	0.279546	]

Epoch: 317, batch index: 279 Loss: [	0.025196	]

Epoch: 318, batch index: 289 Loss: [	0.257336	]

Epoch: 319, batch index: 456 Loss: [	0.343897	]

Epoch: 320, batch index: 458 Loss: [	0.334767	]

Epoch: 321, batch index: 275 Loss: [	0.318852	]

Epoch: 322, batch index: 294 Loss: [	0.310306	]

Epoch: 323, batch index: 257 Loss: [	0.367075	]

Epoch: 324, batch index: 440 Loss: [	0.221260	]

Epoch: 325, batch index: 409 Loss: [	0.248587	]

Epoch: 326, batch index: 428 Loss: [	0.218740	]

Epoch: 327, batch index: 413 Loss: [	0.644937	]

Epoch: 328, batch index: 327 Loss: [	0.408192	]

Epoch: 329, batch index: 380 Loss: [	0.277898	]

Epoch: 330, batch index: 276 Loss: [	0.149960	]

Epoch: 331, batch index: 337 Loss: [	0.439972	]

Epoch: 332, batch index: 298 Loss: [	0.374683	]

Epoch: 333, batch index: 411 Loss: [	0.372232	]

Epoch: 334, batch index: 312 Loss: [	0.216464	]

Epoch: 335, batch index: 355 Loss: [	0.220452	]

Epoch: 336, batch index: 486 Loss: [	0.595711	]

Epoch: 337, batch index: 335 Loss: [	0.360047	]

Epoch: 338, batch index: 463 Loss: [	0.359103	]

Epoch: 339, batch index: 354 Loss: [	0.229307	]

Epoch: 340, batch index: 418 Loss: [	0.238602	]

Epoch: 341, batch index: 283 Loss: [	0.375247	]

Epoch: 342, batch index: 358 Loss: [	0.383792	]

Epoch: 343, batch index: 371 Loss: [	0.418785	]

Epoch: 344, batch index: 392 Loss: [	0.199619	]

Epoch: 345, batch index: 496 Loss: [	0.170710	]

Epoch: 346, batch index: 496 Loss: [	0.170516	]

Epoch: 347, batch index: 270 Loss: [	0.117964	]

Epoch: 348, batch index: 351 Loss: [	0.203413	]

Epoch: 349, batch index: 433 Loss: [	0.133803	]

Epoch: 350, batch index: 283 Loss: [	0.357898	]

Epoch: 351, batch index: 396 Loss: [	0.343175	]

Epoch: 352, batch index: 325 Loss: [	0.154723	]

Epoch: 353, batch index: 355 Loss: [	0.220185	]

Epoch: 354, batch index: 351 Loss: [	0.199193	]

Epoch: 355, batch index: 490 Loss: [	0.067222	]

Epoch: 356, batch index: 305 Loss: [	0.167034	]

Epoch: 357, batch index: 358 Loss: [	0.345778	]

Epoch: 358, batch index: 396 Loss: [	0.337716	]

Epoch: 359, batch index: 326 Loss: [	0.273261	]

Epoch: 360, batch index: 404 Loss: [	0.305766	]

Epoch: 361, batch index: 270 Loss: [	0.113848	]

Epoch: 362, batch index: 281 Loss: [	0.183806	]

Epoch: 363, batch index: 305 Loss: [	0.162691	]

Epoch: 364, batch index: 409 Loss: [	0.248039	]

Epoch: 365, batch index: 433 Loss: [	0.128442	]

Epoch: 366, batch index: 374 Loss: [	0.430795	]

Epoch: 367, batch index: 338 Loss: [	0.348430	]

Epoch: 368, batch index: 344 Loss: [	0.166126	]

Epoch: 369, batch index: 449 Loss: [	0.148664	]

Epoch: 370, batch index: 400 Loss: [	0.252614	]

Epoch: 371, batch index: 350 Loss: [	0.212778	]

Epoch: 372, batch index: 479 Loss: [	0.413739	]

Epoch: 373, batch index: 323 Loss: [	0.177094	]

Epoch: 374, batch index: 262 Loss: [	0.268829	]

Epoch: 375, batch index: 293 Loss: [	0.186361	]

Epoch: 376, batch index: 319 Loss: [	0.352694	]

Epoch: 377, batch index: 350 Loss: [	0.198111	]

Epoch: 378, batch index: 359 Loss: [	0.375216	]

Epoch: 379, batch index: 365 Loss: [	0.055171	]

Epoch: 380, batch index: 321 Loss: [	0.359934	]

Epoch: 381, batch index: 323 Loss: [	0.170470	]

Epoch: 382, batch index: 471 Loss: [	0.067565	]

Epoch: 383, batch index: 456 Loss: [	0.242251	]

Epoch: 384, batch index: 473 Loss: [	0.152352	]

Epoch: 385, batch index: 485 Loss: [	0.387086	]

Epoch: 386, batch index: 485 Loss: [	0.384271	]

Epoch: 387, batch index: 489 Loss: [	0.128298	]

Epoch: 388, batch index: 392 Loss: [	0.180596	]

Epoch: 389, batch index: 347 Loss: [	0.267878	]

Epoch: 390, batch index: 284 Loss: [	0.246929	]

Epoch: 391, batch index: 407 Loss: [	0.339591	]

Epoch: 392, batch index: 312 Loss: [	0.194091	]

Epoch: 393, batch index: 403 Loss: [	0.362194	]

Epoch: 394, batch index: 297 Loss: [	0.293877	]

Epoch: 395, batch index: 416 Loss: [	0.218189	]

Epoch: 396, batch index: 316 Loss: [	0.216361	]

Epoch: 397, batch index: 401 Loss: [	0.258760	]

Epoch: 398, batch index: 442 Loss: [	0.182738	]

Epoch: 399, batch index: 405 Loss: [	0.301458	]

Epoch: 400, batch index: 491 Loss: [	0.075556	]

